"state","city","neighbourhood","lat","lng"
"Cundinamarca","Bogotá D.C.","FLORIDABLANCA",4.69447145,-74.11229285
"Santander","Bucaramanga","FLORIDABLANCA",7.0720568,-73.1068227
"Cundinamarca","Bogotá D.C.","FONQUETA SECTOR ALEJANDRÍA",4.8673653,-74.0682836
"La Guajira","Maicao","FONSECA SIOSI",11.7194831,-72.2583874
"La Guajira","Maicao","FONSECA",10.8885031,-72.84997755
"Cundinamarca","Bogotá D.C.","FONTIBON",4.6743039,-74.14572985
"Cundinamarca","Bogotá D.C.","FONTIBÓN",4.6741279,-74.14368
"Valle del Cauca","Cali","FORTALE",3.4268112,-76.5148607
"Cundinamarca","Bogotá D.C.","FRAGUA",4.59532455,-74.1057241
"Nariño","Nariño","FRAGUA",1.60276,-77.10977
"Norte de Santander","Cúcuta","FRANCISCO PRIMERO",7.89204855,-72.50004555
"Santander","Bucaramanga","FRANCISCO",7.131137,-73.12446865
"Nariño","Nariño","FRANCISCO",4.59190145,-74.1102239
"Bolivar","Cartagena","FREDONIA",10.4098103,-75.4730692
"Nariño","Nariño","FRENTE AL MERCADO",1.220568,-77.2913774
"La Guajira","Maicao","FUENTE DE AGUA VIVA",4.63017465,-74.11687835
"Antioquia","Medellín","FUENTE",6.2529131,-75.58369755
"La Guajira","Maicao","FUENTES DE AGUA VIVA",11.3768605,-72.2361739
"La Guajira","Maicao","FUMINAYA",11.3817649,-72.2659406
"Magdalena","Santa Marta","FUNDADORE",11.2414153,-74.2102306
"Arauca","Arauca","FUNDADORES",7.0678652,-70.7588395
"Nariño","Nariño","FUNDADORES",4.61485035,-74.13209685
"Magdalena","Santa Marta","FUNDADORES",11.2485367,-74.1665688
"Magdalena","Santa Marta","FUNDI",11.24170165,-74.21112435
"Magdalena","Santa Marta","GABRIEL GARCIA",11.2324881,-74.2043024
"Cundinamarca","Bogotá D.C.","GACHACIPA",4.9913779,-73.87505845
"Cundinamarca","Bogotá D.C.","GACHANCIPA",4.9942857,-73.870754
"Cundinamarca","Bogotá D.C.","GACHANCIPÁ",4.9942857,-73.870754
"Magdalena","Santa Marta","GAIRA",11.196386,-74.218361
"Santander","Bucaramanga","GAITA",7.1203197,-73.1216115
"Norte de Santander","Cúcuta","GAITAN PARTE ALTA",7.878358,-72.52418
"Cundinamarca","Bogotá D.C.","GAITÁN",4.6751475,-74.072826
"Santander","Bucaramanga","GAITAN",7.13339,-73.13333
"Santander","Bucaramanga","GAITÁN",7.13339,-73.13333
"Valle del Cauca","Cali","GAITAN",3.4712544,-76.4837808
"Norte de Santander","Cúcuta","GAITAN",7.8747662,-72.52418
"Nariño","Nariño","GAITAN",1.22419195,-77.53971955
"La Guajira","Riohacha","GAITAN",4.6705435,-74.06296245
"Cundinamarca","Bogotá D.C.","GAITANA",4.7425012,-74.10804835
"Atlántico","Barranquilla","GALAN",10.9370251,-74.7900264
"Cundinamarca","Bogotá D.C.","GALAN",4.6197683,-74.11965665
"Cundinamarca","Bogotá D.C.","GALÁN",4.61918275,-74.1201752
"Santander","Bucaramanga","GALAN",7.1176051,-73.1205048
"Santander","Bucaramanga","GALÁN",7.1167998,-73.1216232
"Norte de Santander","Cúcuta","GALAN",7.8753849,-72.5054315
"Norte de Santander","Cúcuta","GALÁN",7.8753849,-72.5054315
"La Guajira","Maicao","GALAN",11.3825777,-72.2244949
"La Guajira","Maicao","GALÁN",11.3825777,-72.2244949
"La Guajira","Riohacha","GALAN",11.5448845,-72.9173595
"La Guajira","Riohacha","GALÁN",11.5448845,-72.9173595
"Magdalena","Santa Marta","GALAN",11.2437082,-74.1684552
"Magdalena","Santa Marta","GALÁN",11.2444027,-74.1680616
"Cundinamarca","Soacha","GALÁN",4.5838983,-74.2128676
"Norte de Santander","Villa del Rosario","GALAN",7.85220535,-72.4781434
"Norte de Santander","Villa del Rosario","GALÁN",7.86564835,-72.4898898
"Cundinamarca","Bogotá D.C.","GALERÍA",4.66317805,-74.0609594
"Valle del Cauca","Cali","GALERIA",3.45013885,-76.54136815
"Cundinamarca","Bogotá D.C.","GALICIA",4.59060135,-74.1700216
"Cundinamarca","Soacha","GALICIA",4.58301995,-74.2100209
"Magdalena","Santa Marta","GARAGOA",11.2297035,-74.1751928
"Santander","Bucaramanga","GARCIA ROVIRA",7.1141744,-73.1349073
"Santander","Bucaramanga","GARCIA",7.11885065,-73.1279271
"Atlántico","Barranquilla","GARDENIAS",10.99013,-74.8280983
"Cundinamarca","Bogotá D.C.","GATIVA",4.704934,-74.110519
"Arauca","Arauca","GAVANES",7.0595865,-70.7077807
"Cundinamarca","Bogotá D.C.","GAVIOTAS",4.63538165,-74.0824447
"Bolivar","Cartagena","GAVIOTAS",10.4026677,-75.4887235
"Atlántico","Soledad","GAVIOTAS",10.926921,-74.7936828
"La Guajira","Riohacha","GENECO",11.5459425,-72.9134434
"Nariño","Nariño","GENOI",4.5953642,-74.08645485
"Nariño","Nariño","GENOY",1.2770489,-77.3473288
"Santander","Bucaramanga","GERARDO",7.110208,-73.1228812
"Cundinamarca","Bogotá D.C.","GERICO",4.5938553,-74.08529
"Santander","Bucaramanga","GETSEMANÍ 2",7.0963557,-73.1099927
"Santander","Bucaramanga","GETSEMANI",7.122683,-73.1194076
"Cundinamarca","Bogotá D.C.","GIBRALTAR 2",4.612066,-74.11956915
"Santander","Bucaramanga","GIRALDO",7.1188626,-73.1264433
"Antioquia","Medellín","GIRALDO",6.2451195,-75.5597416
"Cundinamarca","Bogotá D.C.","GIRARDOT",4.3045959,-74.772305
"Santander","Bucaramanga","GIRARDOT",7.1219763,-73.1348331
"Valle del Cauca","Cali","GIRARDOT",3.4451519,-76.5076335
"Antioquia","Medellín","GIRARDOT",6.2988526,-75.5698808
"Cundinamarca","Bogotá D.C.","GIRARDOTH",4.30149,-74.8004118
"Magdalena","Santa Marta","GIRASOLES",11.2138374,-74.1872018
"Santander","Bucaramanga","GIRON CENTRO",7.0803339,-73.171039
"Santander","Bucaramanga","GIRON",7.0803339,-73.171039
"Santander","Bucaramanga","GIRÓN",7.0803339,-73.171039
"Cundinamarca","Bogotá D.C.","GLORIA LARA",4.7308552,-74.090279
"Cundinamarca","Bogotá D.C.","GLORIA",4.6362882,-74.08427805
"Nariño","Nariño","GOLGOTA II",1.2876308,-77.5229088
"Nariño","Nariño","GOLGOTA",0.82408605,-77.6323105
"Valle del Cauca","Cali","GOLONDRINA",3.5004699,-76.5459331
"Norte de Santander","Cúcuta","GRAMALOTE",7.9121302,-72.7972892
"Norte de Santander","Villa del Rosario","GRAMALOTE",7.8313799,-72.4732183
"Cundinamarca","Bogotá D.C.","GRAN BRITALIA",4.6216811,-74.1719298
"Cundinamarca","Bogotá D.C.","GRAN COLOMBIA",4.6300332,-74.0702332
"Valle del Cauca","Cali","GRAN COLOMBIA",3.4220823,-76.5065493
"Norte de Santander","Villa del Rosario","GRAN COLOMBIA",7.8301859,-72.473495
"Magdalena","Santa Marta","GRAN VÍA",11.2438148,-74.2048101
"Cundinamarca","Bogotá D.C.","GRANADA SUR",4.568719,-74.08795445
"Antioquia","Medellín","GRANADA",6.2304357,-75.5938919
"Nariño","Nariño","GRANADA",1.5789997,-77.3450809
"Santander","Bucaramanga","GRANADILLO",7.00507,-73.0281
"Antioquia","Medellín","GRANIZAL",6.2923651,-75.5458657
"Santander","Bucaramanga","GRANJA DE PROVENZA",7.0809283,-73.1163157
"Santander","Bucaramanga","GRANJA JULIO",7.0810008,-73.1195591
"Santander","Bucaramanga","GRANJA RIGA",7.0965598,-73.1232689
"Santander","Bucaramanga","GRANJA RIGAN",7.075839,-73.1233551
"Arauca","Arauca","GRANJA",6.98361,-71.8561299
"Atlántico","Barranquilla","GRANJA",10.98835245,-74.8002952
"Santander","Bucaramanga","GRANJA",7.11585715,-73.12199095
"Santander","Bucaramanga","GRANJARIGAN",7.075839,-73.1233551
"Santander","Bucaramanga","GRANJAS DE PROVENZA",7.0809283,-73.1163157
"Santander","Bucaramanga","GRANJAS REEGAN",7.1019904,-73.121414
"Santander","Bucaramanga","GRANJAS RIGAN",7.075839,-73.1233551
"Atlántico","Barranquilla","GRANJAS",10.9250801,-74.825125
"Santander","Bucaramanga","GRANJAS",7.1200701,-73.1207267
"Valle del Cauca","Cali","GRANJAS",3.4137565,-76.526062
"Valle del Cauca","Cali","GRETANIA",3.439981,-76.5329269
"La Guajira","Riohacha","GRORIA DE DIOS",11.5419635,-72.90956485
"Valle del Cauca","Cali","GUABAL",3.4153084,-76.527146
"Cundinamarca","Bogotá D.C.","GUABIO",4.599295,-74.08447825
"Valle del Cauca","Cali","GUABITA",3.7614969,-76.3022
"Cundinamarca","Bogotá D.C.","GUACAMAYA",4.555328,-74.09788035
"Magdalena","Santa Marta","GUACAMAYAL",10.751566,-74.159347
"Cundinamarca","Bogotá D.C.","GUACAMAYAS",4.55661125,-74.09844665
"Norte de Santander","Cúcuta","GUACAMAYAS",7.0946961,-73.1207326
"Nariño","Nariño","GUACAS",0.87389,-77.65506
"Valle del Cauca","Cali","GUACATAL",3.4579275,-76.555256
"Magdalena","Santa Marta","GUACHACA",11.2481328,-73.8377363
"Nariño","Nariño","GUACHACAL",0.9610621,-77.7314747
"Nariño","Nariño","GUACHUCAL",0.9610621,-77.7314747
"Nariño","Nariño","GUACUAN",4.6381938,-74.0840464
"Antioquia","Medellín","GUADARRAMA",6.2428155,-75.61259435
"Valle del Cauca","Cali","GUADUAL",3.4905509,-76.4989603
"Santander","Bucaramanga","GUADUALES",7.0809123,-73.1236857
"Valle del Cauca","Cali","GUADUALES",3.4905509,-76.4989603
"Cundinamarca","Bogotá D.C.","GUAGUAL",4.6812429,-74.07115155
"Cundinamarca","Bogotá D.C.","GUAITANI",4.6868289,-74.06146415
"Nariño","Nariño","GUALCALA",1.24731,-77.88092
"Nariño","Nariño","GUALCALOMA",1.2156646,-77.2967422
"Nariño","Nariño","GUAMBUYACO",1.54783,-77.38253
"Nariño","Nariño","GUANCHA",0.97529,-77.71808
"Antioquia","Medellín","GUANTERO",6.1673791,-75.5877076
"La Guajira","Riohacha","GUAPUNA",11.5384151,-72.9167838
"Antioquia","Medellín","GUARAMA",6.2290232,-75.5963726
"Arauca","Arauca","GUARATAROS",6.29669,-71.03501
"Arauca","Arauca","GUASDUALITO",7.08711975,-70.75686255
"Nariño","Nariño","GUATABO",4.58723685,-74.1019728
"Santander","Bucaramanga","GUATIGUARA",6.9739159,-73.0975212
"Santander","Bucaramanga","GUATIGUARÁ",6.9739159,-73.0975212
"Santander","Bucaramanga","GUAYA",7.13513215,-73.1269377
"Antioquia","Medellín","GUAYABAL",6.2102931,-75.5887989
"Santander","Bucaramanga","GUAYACANES",7.0974588,-73.12572525
"Valle del Cauca","Cali","GUAYAQUIL",3.4405234,-76.5278686
"Nariño","Nariño","GUERRERO",1.2144152,-77.2793984
"Arauca","Arauca","GUIRES",7.0887312,-70.7631171
"Cundinamarca","Bogotá D.C.","GUSTAVO RESTREPO",4.57585185,-74.1064776
"Cundinamarca","Bogotá D.C.","GUSTAVORESTREPO",4.5767172,-74.1061118
"Santander","Bucaramanga","HACIENDA SAN JUAN",7.096454,-73.09775
"Magdalena","Santa Marta","HALAGO DE DIOS",11.2403547,-74.2110227
"Magdalena","Santa Marta","HALAGOS DE DIOS",11.11581265,-74.22822505
"Santander","Bucaramanga","HALCÓN DE GRANADA",7.1156588,-73.1167066
"La Guajira","Maicao","HARI FUMINAYA",11.3817649,-72.2659406
"Valle del Cauca","Cali","HAROLD EDER",3.55416505,-76.30022375
"Valle del Cauca","Cali","HAROLD HADES",3.412258,-76.541507
"Antioquia","Medellín","HATO VIEJO",6.214739,-75.5652483
"Antioquia","Medellín","HELENA",6.2101749,-75.4982476
"Bolivar","Cartagena","HENEQUEN",10.3674353,-75.4907317
"Bolivar","Cartagena","HENEQUÉN",10.3668174,-75.4918366
"Antioquia","Medellín","HERMOSA",5.9923174,-75.1805005
"Magdalena","Santa Marta","HERMOSA",11.23406935,-74.2135184
"Santander","Bucaramanga","HERMOSO",7.1058101,-73.1387045
"Antioquia","Medellín","HERRERA",6.21941025,-75.58614765
"Nariño","Nariño","HERRERA",2.2740962,-78.3159411
"Nariño","Nariño","HIERBABUENA",1.22531365,-77.28466025
"Cundinamarca","Soacha","HOGARES",4.5847152,-74.2249302
"Cundinamarca","Bogotá D.C.","HOLANDA",4.6244081,-74.1840538
"Arauca","Arauca","HORCON",7.090442,-70.7581303
"Arauca","Arauca","HORIZONTE",6.66465,-71.64537
"La Guajira","Riohacha","HORIZONTE",11.5384151,-72.9247228
"Cundinamarca","Bogotá D.C.","HORMIGA",4.6268813,-74.0867058
"Antioquia","Medellín","HOTEL EL PORTÓN",6.24378025,-75.5863333
"Antioquia","Medellín","HOTEL OBELISCO",6.2581904,-75.58794065
"Santander","Bucaramanga","HOTEL SELECTO",7.1229262,-73.12382965
"Santander","Bucaramanga","HOYADA",7.119349,-73.1227416
"Bolivar","Cartagena","HUELLAS URIBE",10.3923252,-75.4528464
"Cundinamarca","Bogotá D.C.","HUGO BERLÍN",4.6728038,-74.0735053
"La Guajira","Riohacha","HUGO ZUÑIGA",11.54533305,-72.9126749
"Nariño","Nariño","HUMBERTO MANCIL",1.2143413,-77.2773051
"Nariño","Nariño","HUMBERTO",4.5934126,-74.1012107
"Cundinamarca","Bogotá D.C.","HUNZA",4.7202556,-74.0853835
"Cundinamarca","Bogotá D.C.","IBARO I",4.65453375,-74.0732557
"La Guajira","Riohacha","ICHAMAN",11.54598925,-72.9089317
"La Guajira","Riohacha","ICHAMANA",11.538394,-72.903399
"Cundinamarca","Bogotá D.C.","IGUALDAD",4.6191478,-74.1289259
"Antioquia","Medellín","IGUANA",6.2617565,-75.58483515
"Antioquia","Medellín","IGUANÁ",6.2642565,-75.586299
"La Guajira","Riohacha","ILER ACOSTA",11.5208117,-72.92593
"La Guajira","Riohacha","ILIA ACOSTA",11.5439104,-72.9114992
"Antioquia","Medellín","INDEPENCIAS II",6.2272518,-75.5908292
"Santander","Bucaramanga","INDEPENDENCIA",7.1258084,-73.1085258
"Valle del Cauca","Cali","INDEPENDENCIA",3.4170594,-76.5206421
"Antioquia","Medellín","INDEPENDENCIA",6.2487306,-75.6251732
"Nariño","Nariño","INDEPENDENCIA",4.59935145,-74.0997123
"Valle del Cauca","Cali","INDUSTRIAL",3.4520311,-76.5155834
"Cundinamarca","Bogotá D.C.","INGLES",4.635028,-74.09113505
"Cundinamarca","Bogotá D.C.","INGLÉS",4.6323913,-74.06916985
"Atlántico","Manatí","INMACULADA",10.4753968,-74.9550179
"Atlántico","Soledad","INMACULADA",10.9067813,-74.795511
"Arauca","Arauca","INV SAN VICENTE",7.0820672,-70.7530735
"Nariño","Nariño","IPAIN",1.2214727,-77.285787
"Nariño","Nariño","IPALES",0.83002,-77.6415554
"Nariño","Nariño","IPIALES",0.83002,-77.6415554
"Nariño","Nariño","IPIALPU ALTO",1.2143413,-77.2773051
"Arauca","Arauca","IRES",4.6166184,-74.0717985
"Cundinamarca","Soacha","ISLA BAJA",4.5726934,-74.184433
"Bolivar","Cartagena","ISLA DE BELÉN",10.2029006,-75.5541585
"Bolivar","Cartagena","ISLA DE LEÓN",10.4159784,-75.4678608
"Cundinamarca","Bogotá D.C.","ISLA DEL SOL",4.58933215,-74.1533805
"Cundinamarca","Bogotá D.C.","ISLA SOL",4.58934855,-74.1533805
"Cundinamarca","Soacha","ISLA",4.57297865,-74.1858217
"Cundinamarca","Bogotá D.C.","ISLANDIA",4.6134301,-74.1967681
"La Guajira","Riohacha","ISLER ACOSTA",11.53236105,-72.9186873
"Cundinamarca","Bogotá D.C.","ISMAEL PERDOMO",4.58712015,-74.16745485
"Nariño","Nariño","JAIME BATEMAN",0.8250102,-77.6248349
"Valle del Cauca","Cali","JAIMITO",3.4473714,-76.5125312
"Nariño","Nariño","JAMONDINO",1.17867,-77.25312
"Valle del Cauca","Cali","JAMUNDI",3.2617697,-76.5403266
"Valle del Cauca","Cali","JAMUNDÍ",3.2617697,-76.5403266
"Nariño","Nariño","JAMUNDINO",1.17867,-77.25312
"Cundinamarca","Bogotá D.C.","JAPON",4.6573397,-74.0717807
"Cundinamarca","Bogotá D.C.","JAPÓN",4.65822535,-74.0723315
"La Guajira","Maicao","JARAROU",4.66152225,-74.107206
"Santander","Bucaramanga","JARDIN DE ARENAL",7.11593775,-73.1169773
"Santander","Bucaramanga","JARDIN DE ARENALES",7.0864421,-73.123685
"Cundinamarca","Bogotá D.C.","JARDIN DEL NORTE",4.72346365,-74.06868255
"Nariño","Nariño","JARDIN NORTE",4.58414355,-74.0997013
"Cundinamarca","Soacha","JARDÍN",4.580681,-74.2142752
"Nariño","Nariño","JARDINERIA",1.2164609,-77.2799485
"Santander","Bucaramanga","JARDINES",7.11885885,-73.11777115
"Bolivar","Cartagena","JARDINES",10.3794839,-75.4837699
"Valle del Cauca","Cali","JARILLON",3.3885282,-76.5238619
"Nariño","Nariño","JAVERIANO",1.2109501,-77.27506125
"Antioquia","Medellín","JAVIER",6.2556509,-75.6186265
"Nariño","Nariño","JENOIS",1.2553346,-77.32438
"Cundinamarca","Bogotá D.C.","JERUSALE",4.5736802,-74.15781215
"Arauca","Arauca","JERUSALEN",4.64844365,-74.15077205
"Arauca","Arauca","JERUSALÉN",4.62709055,-74.15077205
"Cundinamarca","Bogotá D.C.","JERUSALEN",4.5699353,-74.1637402
"Cundinamarca","Bogotá D.C.","JERUSALÉN",4.5699353,-74.1637402
"La Guajira","Riohacha","JERUSALÉN",11.54091285,-72.9163851
"Nariño","Nariño","JESUS DE NAZARET",1.2011748,-77.2874854
"Antioquia","Medellín","JESÚS NAZARET",6.2600237,-75.56697
"Arauca","Arauca","JESÚS",7.0811219,-70.7538475
"Nariño","Nariño","JONGOBITO",1.18487,-77.28805
"Nariño","Nariño","JONGOVITO",1.18487,-77.28805
"Cundinamarca","Bogotá D.C.","JORDAN",4.6504956,-74.0864832
"La Guajira","Maicao","JORGE ARRIETA",11.3786181,-72.2237939
"Nariño","Nariño","JORGE GIRALDO",1.2176695,-77.2926251
"La Guajira","Riohacha","JORGE PEREZ",11.5388418,-72.9290955
"La Guajira","Riohacha","JORGE PÉREZ",11.5388418,-72.9290955
"La Guajira","Riohacha","JORGE",11.5468858,-72.9096195
"Santander","Bucaramanga","JOSÉ ANTONIO GALÁN",7.119349,-73.1201291
"Nariño","Nariño","JOSÉ ANTONIO GALAN",0.97174925,-77.5199826
"Nariño","Nariño","JOSÉ ANTONIO GALÁN",0.97174925,-77.5199826
"La Guajira","Riohacha","JOSE ANTONIO GALAN",11.545807,-72.9198204
"La Guajira","Riohacha","JOSE ANTONIO GALÁN",11.545807,-72.9198204
"La Guajira","Riohacha","JOSE GALÁN",11.545807,-72.9191398
"Valle del Cauca","Cali","JOSÉ HOLGUIN GARCES",3.4087683,-76.5210035
"La Guajira","Riohacha","JOSE MARIN",11.5345053,-72.9103106
"Nariño","Nariño","JOSÉ",1.2314763,-77.287185
"Santander","Bucaramanga","JOSEA MORALES",7.1048762,-73.1020652
"La Guajira","Maicao","JOTAIMANA",4.6781646,-74.107206
"Santander","Bucaramanga","JOYA",7.1141835,-73.1343019
"Santander","Bucaramanga","JOYAS",7.1162087,-73.1152332
"Santander","Bucaramanga","JUAN 23",7.11670145,-73.1181001
"La Guajira","Maicao","JUAN 23",11.3753776,-72.2317499
"Antioquia","Medellín","JUAN 23",6.264529,-75.612807
"Magdalena","Santa Marta","JUAN 23",11.24331735,-74.184658
"La Guajira","Riohacha","JUAN CARLOS DELUQUE",11.5448737,-72.9192494
"Norte de Santander","Villa del Rosario","JUAN FRIO",7.7932933,-72.4716694
"Norte de Santander","Villa del Rosario","JUAN FRÍO",7.7932933,-72.4716694
"Cundinamarca","Bogotá D.C.","JUAN JOSÉ RONDON",4.5645347,-74.1510019
"Cundinamarca","Bogotá D.C.","JUAN PABLO II",4.5797558,-74.2124986
"Nariño","Nariño","JUAN PABLO II",1.2861347,-77.35777
"Norte de Santander","Villa del Rosario","JUAN PABLO II",7.8353719,-72.47185585
"Nariño","Nariño","JUAN PABLO SEGUNDO",1.2861347,-77.35777
"Valle del Cauca","Cali","JUAN PABLO",3.4161279,-76.52198015
"Antioquia","Medellín","JUAN PABLO",6.24398055,-75.57950955
"Cundinamarca","Bogotá D.C.","JUAN REY",4.52211005,-74.09071365
"Santander","Bucaramanga","JUAN XXIII",7.1128318,-73.1246338
"Antioquia","Medellín","JUAN XXIII",6.264529,-75.612807
"Magdalena","Santa Marta","JUAN XXIII",11.24331735,-74.184658
"Cundinamarca","Bogotá D.C.","JUANITO",4.6254149,-74.118233
"Cundinamarca","Soacha","JULIO RINCÓN",4.5851196,-74.1878487
"Magdalena","Santa Marta","JULIO SAGUADI",11.23381975,-74.19923035
"Magdalena","Santa Marta","JUNI",11.2435784,-74.2131402
"Santander","Bucaramanga","JUNIN 2",6.9994536,-73.0570734
"Valle del Cauca","Cali","JUNIN",3.4325612,-76.5300365
"Valle del Cauca","Cali","JUNÍN",3.4325612,-76.5300365
"Bolivar","Cartagena","JUNIN",10.402045,-75.5123838
"Bolivar","Cartagena","JUNÍN",10.402045,-75.5123838
"La Guajira","Riohacha","JUNIO",4.6334388,-74.0706002
"Nariño","Nariño","KATALINA",2.05213,-78.130026
"Cundinamarca","Bogotá D.C.","KENNEDY CENTRAL",4.62324995,-74.15239865
"Atlántico","Barranquilla","KENNEDY",10.9501887,-74.8061142
"Cundinamarca","Bogotá D.C.","KENNEDY",4.621372,-74.1490394
"Santander","Bucaramanga","KENNEDY",7.15275905,-73.1348741
"Nariño","Nariño","KENNEDY",4.6281703,-74.1406125
"Cundinamarca","Soacha","KENNEDY",4.5827227,-74.2117465
"Cundinamarca","Bogotá D.C.","KERANTA",4.9884546,-73.87888125
"Nariño","Nariño","KILOMETRO 25",1.2897479,-77.358006
"Arauca","Arauca","LA 40",4.63669345,-74.0943652
"La Guajira","Riohacha","LA 40",11.5357386,-72.90751875
"La Guajira","Riohacha","LA 40B",11.5442962,-72.90944945
"Nariño","Nariño","LA ALAMEDA",4.5923136,-74.1026941
"Magdalena","Santa Marta","LA ALBORADA",11.236384,-74.207225
"Norte de Santander","Cúcuta","LA AMARILLA",7.88750835,-72.5003751
"Antioquia","Medellín","LA AMÉRICA",6.2552062,-75.6026222
"Cundinamarca","Bogotá D.C.","LA AMISTAD",4.60472885,-74.18250825
"La Guajira","Maicao","LA ARMONÍA",11.37862245,-72.23931585
"Cundinamarca","Bogotá D.C.","LA AURORA",4.52226775,-74.1210756
"Antioquia","Medellín","LA AURORA",6.281082,-75.614321
"Antioquia","Medellín","LA AVANZADA",6.2953695,-75.5378599
"Cundinamarca","Bogotá D.C.","LA BALSA",4.8427359,-74.05927015
"Cundinamarca","Bogotá D.C.","LA BALZA",4.601843,-74.0718853
"Valle del Cauca","Cali","LA BASE",3.4492794,-76.4953463
"Cundinamarca","Bogotá D.C.","LA BELLEZA",4.5570467,-74.0909193
"La Guajira","Maicao","LA BENDICIÓN DE DIOS 1",11.3788699,-72.2394898
"La Guajira","Maicao","LA BENDICIÓN DE DÍOS II",11.3810704,-72.24149355
"Atlántico","Barranquilla","LA BENDICIÓN DE DIOS",10.9880567,-74.768086
"La Guajira","Maicao","LA BENDICIÓN DE DIOS",11.3786026,-72.2402623
"La Guajira","Riohacha","LA BENDICIÓN DE DIOS",11.53816445,-72.91493
"La Guajira","Maicao","LA BENDICIÓN II",4.6701456,-74.0571624
"Magdalena","Santa Marta","LA BOLIVARIANA",11.2394473,-74.2003512
"Cundinamarca","Bogotá D.C.","LA BOMBONERA",4.6000069,-74.11502165
"Arauca","Arauca","LA BONITA",4.64238785,-74.0965796
"Bolivar","Cartagena","LA BOQUILLA",10.471126,-75.49687
"Cundinamarca","Bogotá D.C.","LA BRISA",4.65853505,-74.10262325
"Valle del Cauca","Cali","LA BUITRERA",3.45005,-76.14994
"Norte de Santander","Villa del Rosario","LA CABRERA",7.8331572,-72.47292655
"Cundinamarca","Bogotá D.C.","LA CALERA",4.7191983,-73.9690753
"Antioquia","Medellín","LA CAMELIA",6.2010627,-75.61943825
"Antioquia","Medellín","LA CAMILA",6.3280058,-75.5382238
"La Guajira","Riohacha","LA CAMPANA",4.65199285,-74.06503675
"Bolivar","Cartagena","LA CAMPIÑA",10.3929808,-75.5011001
"Cundinamarca","Bogotá D.C.","LA CANDELARIA",4.59735335,-74.0721317
"Bolivar","Cartagena","LA CANDELARIA",10.4120437,-75.5142036
"Antioquia","Medellín","LA CANDELARIA",6.2536087,-75.5684254
"Cundinamarca","Soacha","LA CANDELARIA",4.597014,-74.0728759
"Cundinamarca","Bogotá D.C.","LA CAÑIZA",4.73613195,-74.1089692
